kind,id,sent_pt_br,sent_pt_pt,len_br,len_pt,ratio,robust_z
robust_z,6243222,É!,Tony perkis proprietário,2,24,12.0,126.13149999999997
robust_z,6807054,A,Há um ditado,1,12,12.0,126.13149999999997
robust_z,12140140,E,Outra coisa.,1,12,12.0,126.13149999999997
robust_z,9564295,É,"Sim, eu sei.",1,12,12.0,126.13149999999997
robust_z,1144393,Lá,Ali tem lugar algo mais.,2,24,12.0,126.13149999999997
robust_z,11310510,Me,Pergunto-lhe o seguinte.,2,24,12.0,126.13149999999997
robust_z,12100640,É!,Eu só arranjo problemas.,2,24,12.0,126.13149999999997
robust_z,11831331,É,Era qualquer,1,12,12.0,126.13149999999997
robust_z,4851300,A,E vamos para,1,12,12.0,126.13149999999997
robust_z,1854179,V.,V. STRJELTCHIK Bennigsen,2,24,12.0,126.13149999999997
robust_z,10057193,O,Será que Mr.,1,12,12.0,126.13149999999997
robust_z,789087,E,"E ""Parabéns.",1,12,12.0,126.13149999999997
robust_z,6231132,04,Atoms 21 - sharks 24 04,2,23,11.5,120.39824999999998
robust_z,14659761,84,"Pulso a normalizar, 84.",2,23,11.5,120.39824999999998
robust_z,10985946,É?,"Bom, isso explica tudo.",2,23,11.5,120.39824999999998
robust_z,3292624,Um,Vou dizer-te uma coisa.,2,23,11.5,120.39824999999998
robust_z,13618924,É.,"Pois, eu apenas acho...",2,23,11.5,120.39824999999998
robust_z,7776341,É.,Explico-te depois. Olá.,2,23,11.5,120.39824999999998
robust_z,15525841,É.,Deve estar a descansar.,2,23,11.5,120.39824999999998
robust_z,8607702,Te,Vou dizer-te uma coisa.,2,23,11.5,120.39824999999998
robust_z,7846813,Ei.,"Doug, estamos a tornarnos idiotas.",3,34,11.333333333333334,118.48716666666665
robust_z,20225,Fim,Jonnyth3 Sincronização e correcção,3,34,11.333333333333334,118.48716666666665
robust_z,13080012,Dói?,Onde está doendo? Você está bem? Está doendo.,4,45,11.25,117.53162499999996
robust_z,5678707,Dois.,VEDAÇÃO DO RECINTO DO T-REX VEDAÇÃO PERIMÉTRICA dois...,5,55,11.0,114.66499999999998
robust_z,15632874,As,"Ah, as regras da casa.",2,22,11.0,114.66499999999998
robust_z,7071605,É.,Sopra-se no rabo dela.,2,22,11.0,114.66499999999998
robust_z,15207165,É.,"Sim, não precisavas...",2,22,11.0,114.66499999999998
robust_z,2078237,Fim,Tradução e legendagem PEDRO LOPES,3,33,11.0,114.66499999999998
robust_z,11976815,Me,Responde-me uma coisa.,2,22,11.0,114.66499999999998
robust_z,9057832,E?,"Então, como te saíste?",2,22,11.0,114.66499999999998
robust_z,3732307,De,Lembrei-me de repente.,2,22,11.0,114.66499999999998
robust_z,13351904,É.,Estamos mesmo casados.,2,22,11.0,114.66499999999998
robust_z,8385172,Ok.,Que Primavera uma bela irlandesa.,3,33,11.0,114.66499999999998
robust_z,6506648,É.,Sentes-te responsável.,2,22,11.0,114.66499999999998
robust_z,9408360,É.,E essa a sua resposta?,2,22,11.0,114.66499999999998
robust_z,9536072,É.,"Uma chatice, já sabes.",2,22,11.0,114.66499999999998
robust_z,11187708,Ei!,"Seu bastardo, nós estamos mortos!",3,33,11.0,114.66499999999998
robust_z,11949166,Oi.,Estou cansado de ser apaparicado.,3,33,11.0,114.66499999999998
robust_z,7675173,A,"Em geral, a",1,11,11.0,114.66499999999998
robust_z,5539579,Oi.,"É melhor recuperar aqui, Charlie.",3,33,11.0,114.66499999999998
robust_z,3700312,É,Sim eu sei.,1,11,11.0,114.66499999999998
robust_z,4957437,E,Claro que a,1,11,11.0,114.66499999999998
robust_z,4570511,F,Percebeste?,1,11,11.0,114.66499999999998
robust_z,9218648,Alô?,"Hotel beverly ernesto hollywood, califórnia",4,43,10.75,111.79837499999996
robust_z,2898932,Vá!,Agora vamos para as corredeiras.,3,32,10.666666666666666,110.8428333333333
robust_z,5841762,Oi.,Anda falar comigo quando saíres.,3,32,10.666666666666666,110.8428333333333
robust_z,4721809,Mas,Mas vamos nos manter aos factos.,3,32,10.666666666666666,110.8428333333333
robust_z,6865125,65.,Tenho de fazer uma traqueotomia.,3,32,10.666666666666666,110.8428333333333
robust_z,4359916,Vê?,"Olha, Pelle. Tinha-me esquecido,",3,32,10.666666666666666,110.8428333333333
robust_z,12544581,Mas,Mas digo-lhes o que vamos fazer.,3,32,10.666666666666666,110.8428333333333
robust_z,5300991,Vê?,Especialmente se não estamos lá.,3,32,10.666666666666666,110.8428333333333
robust_z,9120198,Mas,Mas ninguém poderia dissuadi-la.,3,32,10.666666666666666,110.8428333333333
robust_z,1173267,Fim,: Tradução para PT-PT por mpenaf,3,32,10.666666666666666,110.8428333333333
robust_z,9015521,É.,As melhores costelas!,2,21,10.5,108.93174999999998
robust_z,12372873,É!,Ambos tinham barba...,2,21,10.5,108.93174999999998
robust_z,6550242,As,As empregadas de mesa,2,21,10.5,108.93174999999998
robust_z,11587309,1.,"Primeiro item, Caixa.",2,21,10.5,108.93174999999998
robust_z,3579493,É.,Eu não volto a fugir.,2,21,10.5,108.93174999999998
robust_z,7324959,É.,Então está combinado.,2,21,10.5,108.93174999999998
robust_z,12271928,É.,"Não sei, porque iria?",2,21,10.5,108.93174999999998
robust_z,7219412,Ei.,É um instinto visceral genuíno!,3,31,10.333333333333334,107.02066666666664
robust_z,6303989,Né?,"Gostas de Indianos, não gostas?",3,31,10.333333333333334,107.02066666666664
robust_z,7993759,Fbi,Agência federal de investigação,3,31,10.333333333333334,107.02066666666664
robust_z,5645269,Fim,Tradução Adaptação de ednoconun,3,31,10.333333333333334,107.02066666666664
robust_z,2739492,Sr.,Então apenas faça seu trabalho.,3,31,10.333333333333334,107.02066666666664
robust_z,10589082,Gdg,A artéria carótida era cortada.,3,31,10.333333333333334,107.02066666666664
robust_z,6453078,Ei!,"Vamos embora rapazes, vamos lá.",3,31,10.333333333333334,107.02066666666664
robust_z,1824923,Vê?,Promete não falar para ninguém.,3,31,10.333333333333334,107.02066666666664
robust_z,3562691,Ei.,Não lhe ensinei nenhuma música.,3,31,10.333333333333334,107.02066666666664
robust_z,8094269,E você,A indústria musical não anda propriamente a bater-me á porta.,6,61,10.166666666666666,105.1095833333333
robust_z,12656662,No,No entanto um ficou.,2,20,10.0,103.19849999999998
robust_z,13442959,Ok.,Taquicardia supra ventricular.,3,30,10.0,103.19849999999998
robust_z,9540570,Só,Só ouvimos a NRK P1.,2,20,10.0,103.19849999999998
robust_z,8276839,Eu,"Já te disse, Willie.",2,20,10.0,103.19849999999998
robust_z,4634201,Al.,"Al, sabia que irias conseguir.",3,30,10.0,103.19849999999998
robust_z,5903237,Ei!,Pergunte pelo desconto mutante,3,30,10.0,103.19849999999998
robust_z,11556686,Ei.,Exportam a doutrina religiosa.,3,30,10.0,103.19849999999998
robust_z,13009081,O,Um racista,1,10,10.0,103.19849999999998
robust_z,12284128,É.,Parece graxa antiga.,2,20,10.0,103.19849999999998
robust_z,24489,É!,"Olhe para ele, veja.",2,20,10.0,103.19849999999998
robust_z,542491,Fim,: Legendas em PT-PT por mpenaf,3,30,10.0,103.19849999999998
robust_z,15288181,"É,",Cuidado com o braço.,2,20,10.0,103.19849999999998
robust_z,2585638,É,Aqui está.,1,10,10.0,103.19849999999998
robust_z,3368166,1,1-W-Larry.,1,10,10.0,103.19849999999998
robust_z,11142923,É.,No meio do corredor?,2,20,10.0,103.19849999999998
robust_z,11956750,Eu,Certo. Fui ter com o,2,20,10.0,103.19849999999998
robust_z,9387453,A,A história,1,10,10.0,103.19849999999998
robust_z,14460638,Eu,Vou só dizer isto...,2,20,10.0,103.19849999999998
robust_z,6463620,É.,Vejam-lhe a barriga.,2,20,10.0,103.19849999999998
robust_z,7843390,É.,Lamento incomodá-lo.,2,20,10.0,103.19849999999998
robust_z,6894128,Não.,Talvez devêssemos voltar noutra altura.,4,39,9.75,100.33187499999997
robust_z,6469059,Sim.,"Enquanto houver aperitivos, sem dúvida.",4,39,9.75,100.33187499999997
robust_z,14585399,Mas?,"Lamento, mas não importa encobrir isto.",4,39,9.75,100.33187499999997
robust_z,4272118,Vá!,Nunca pensei que cá voltasse.,3,29,9.666666666666666,99.3763333333333
robust_z,10448936,Oi.,"Paige, tens montes de amigos.",3,29,9.666666666666666,99.3763333333333
robust_z,10802638,Oi.,Temos um banquete esta noite.,3,29,9.666666666666666,99.3763333333333
robust_z,15757983,Ei.,"Ele está a inventar, Charlie.",3,29,9.666666666666666,99.3763333333333
robust_z,9060704,Aa.,Ando nos Alcoólicos Anónimos.,3,29,9.666666666666666,99.3763333333333
robust_z,15390271,Já?,Trabalhámos nisso o dia todo.,3,29,9.666666666666666,99.3763333333333
robust_z,12866159,Kc.,Impressionaste-nos imenso KC!,3,29,9.666666666666666,99.3763333333333
robust_z,10386671,Seu,O contacto de Michael Vaughn.,3,29,9.666666666666666,99.3763333333333
robust_z,6628354,Ei!,De onde veio esta tempestade?,3,29,9.666666666666666,99.3763333333333
robust_z,9843842,Oi.,Deixa-me pegar no teu casaco.,3,29,9.666666666666666,99.3763333333333
robust_z,2309096,Vi.,Alguns vinte dólares o metro.,3,29,9.666666666666666,99.3763333333333
robust_z,7153977,Ele,Acrescentou um post scriptum.,3,29,9.666666666666666,99.3763333333333
robust_z,1912125,Oh!,"Saia de meu caminho, Vigário!",3,29,9.666666666666666,99.3763333333333
robust_z,11829722,Tá.,Podemos deixá-la para depois?,3,29,9.666666666666666,99.3763333333333
robust_z,1483863,Mas,Mas permite-me que te diga...,3,29,9.666666666666666,99.3763333333333
robust_z,6619760,Um,Traz-me a carteira.,2,19,9.5,97.46524999999998
robust_z,14670146,É.,"Sim, sim, sim, sim.",2,19,9.5,97.46524999999998
robust_z,7064396,É.,Em direcção ao Sol.,2,19,9.5,97.46524999999998
robust_z,6376461,12,Kelly Mann 1 2 Anos,2,19,9.5,97.46524999999998
robust_z,1296426,Ok,Isso vai ficar bem.,2,19,9.5,97.46524999999998
robust_z,14559430,É.,"Bem, temo que seja.",2,19,9.5,97.46524999999998
robust_z,2265533,É.,"Bem, vai para casa.",2,19,9.5,97.46524999999998
robust_z,3141897,Me,Diz-me uma coisa...,2,19,9.5,97.46524999999998
robust_z,7224894,É.,Jogo todos os dias.,2,19,9.5,97.46524999999998
robust_z,15979244,É.,Vai ser fantástico.,2,19,9.5,97.46524999999998
robust_z,1708843,Há,Só há uma pergunta.,2,19,9.5,97.46524999999998
robust_z,5302692,É.,Dávamo-nos tão bem.,2,19,9.5,97.46524999999998
robust_z,13367875,Eu,Coloquei a questão.,2,19,9.5,97.46524999999998
robust_z,6669776,Xara,Tradução e Legendagem HomemDasLegendas,4,38,9.5,97.46524999999998
robust_z,14150033,É.,Também és corajoso?,2,19,9.5,97.46524999999998
robust_z,2658155,Sim.,"Sim, compreendo aquilo que quer dizer.",4,38,9.5,97.46524999999998
robust_z,8579689,É?,Vou pegar de volta!,2,19,9.5,97.46524999999998
robust_z,4611037,Como,Helderbargenberg gefloefen wurterberg.,4,38,9.5,97.46524999999998
robust_z,12762550,Um,Algures na Sibéria.,2,19,9.5,97.46524999999998
robust_z,3503217,Ah!,Guisado de canguru à Spur...,3,28,9.333333333333334,95.55416666666665
robust_z,3105617,"Ah,",Deixa-me dar-te um conselho.,3,28,9.333333333333334,95.55416666666665
robust_z,11659153,Oi.,Sempre achei que era mais...,3,28,9.333333333333334,95.55416666666665
robust_z,13601281,Não,Treinador-adjunto da equipa?,3,28,9.333333333333334,95.55416666666665
robust_z,6500755,Vê?,"Calma, tenho as mãos atadas.",3,28,9.333333333333334,95.55416666666665
robust_z,5538685,Eu?,Tu ou outra pessoa qualquer.,3,28,9.333333333333334,95.55416666666665
robust_z,7617619,Ah.,Estou a criar uma lembrança.,3,28,9.333333333333334,95.55416666666665
robust_z,15261536,Ai!,Quando é que isto aconteceu?,3,28,9.333333333333334,95.55416666666665
robust_z,13356557,Dr.,"Barnett, ficamos-lhe gratas.",3,28,9.333333333333334,95.55416666666665
robust_z,5774820,Ah.,A história DE BARNEY COUSlNS,3,28,9.333333333333334,95.55416666666665
robust_z,11479738,Ah.,"Eu ganho-lhe, seja como for.",3,28,9.333333333333334,95.55416666666665
robust_z,14385432,Sim.,Os salários actuais estão garantidos.,4,37,9.25,94.59862499999997
robust_z,5469877,E é?,O Dillon diz que ela é namorada dele.,4,37,9.25,94.59862499999997
robust_z,15369119,Fbi.,"Chamo-me John McEnroe, agente do FBI.",4,37,9.25,94.59862499999997
robust_z,9910212,Dst?,Uma doença sexualmente transmíssivel?,4,37,9.25,94.59862499999997
robust_z,1363874,O,Os factos,1,9,9.0,91.73199999999999
robust_z,11050564,No,"Ah, sim, você deve",2,18,9.0,91.73199999999999
robust_z,8019041,E,E O Homem,1,9,9.0,91.73199999999999
robust_z,1304771,Não.,"Não, não, não, não, não, não, não...",4,36,9.0,91.73199999999999
robust_z,3092980,Só,Ele é só um homem.,2,18,9.0,91.73199999999999
robust_z,14450361,É!,Dois dias antes...,2,18,9.0,91.73199999999999
robust_z,5540558,Os,Ninguém os impede.,2,18,9.0,91.73199999999999
robust_z,5219190,Só,Digo-te uma coisa.,2,18,9.0,91.73199999999999
robust_z,4450599,O,Perguntou,1,9,9.0,91.73199999999999
robust_z,1844356,É?,O teu aproxima-se.,2,18,9.0,91.73199999999999
robust_z,15379134,É.,"Obrigado, querida.",2,18,9.0,91.73199999999999
robust_z,6680435,É.,"Raios partam, meu.",2,18,9.0,91.73199999999999
robust_z,15286452,L!,"Presta atenção, L!",2,18,9.0,91.73199999999999
robust_z,6059362,Kilo,"Tradução e Legendagem CRISTBET, Lda.",4,36,9.0,91.73199999999999
robust_z,7294949,Oi,Como detesto isto.,2,18,9.0,91.73199999999999
robust_z,14690450,Oi.,"De ""separar a sua ligação"".",3,27,9.0,91.73199999999999
robust_z,153171,Eu?,"Se não se importar, Watson.",3,27,9.0,91.73199999999999
robust_z,4239810,Oi.,Aqui estão os oito dólares.,3,27,9.0,91.73199999999999
robust_z,5187056,É.,Faço os possíveis.,2,18,9.0,91.73199999999999
robust_z,13502908,Sim.,Nós encontrámo-lo no meu escritório.,4,36,9.0,91.73199999999999
robust_z,9816542,Ola!,Descongeladores de janelas laterais.,4,36,9.0,91.73199999999999
robust_z,9798636,E?,"Ok, estou a ouvir.",2,18,9.0,91.73199999999999
robust_z,2770262,Ei!,Também gosto do seu nome...,3,27,9.0,91.73199999999999
robust_z,11125747,No,No pedido foi dito,2,18,9.0,91.73199999999999
robust_z,10537787,Oi.,Claro que foi muito difícil,3,27,9.0,91.73199999999999
robust_z,12386201,Oi.,"Não estou escondido, Julie.",3,27,9.0,91.73199999999999
robust_z,7323921,Ei!,[Homem gritando] [Ofegante],3,27,9.0,91.73199999999999
robust_z,13188840,Ok.,Preciso mesmo da tua ajuda.,3,27,9.0,91.73199999999999
robust_z,8186125,Oo.,Pareces o noticiário das 5.,3,27,9.0,91.73199999999999
robust_z,13498729,Ok.,Eis o que quero que faça...,3,27,9.0,91.73199999999999
robust_z,8701027,É.,"Sim, são ""pistas"".",2,18,9.0,91.73199999999999
robust_z,14700903,É.,Também gosto dela.,2,18,9.0,91.73199999999999
robust_z,4831492,Aí,É esse o problema.,2,18,9.0,91.73199999999999
robust_z,8531388,Oi.,Porque eu estava a brincar.,3,27,9.0,91.73199999999999
robust_z,15646956,Ei.,"Pessoal, dêem-me um minuto.",3,27,9.0,91.73199999999999
robust_z,4916831,Oi.,Divertiste-te no hipódromo?,3,27,9.0,91.73199999999999
robust_z,933060,Com,Com a seguinte diferença...,3,27,9.0,91.73199999999999
robust_z,10193959,Sim.,"Xavier, sim, fizémos umas 'coisas'.",4,35,8.75,88.86537499999999
robust_z,2239148,Não.,Você recebe o dinheiro diariamante?,4,35,8.75,88.86537499999999
robust_z,13413780,Mãe.,Deixa-me ser frívola e superficial.,4,35,8.75,88.86537499999999
robust_z,13758789,Hum?,Onde arranjaste dinheiro para isto?,4,35,8.75,88.86537499999999
robust_z,15208313,Uau!,# Ponham cada último cuidado fora #,4,35,8.75,88.86537499999999
robust_z,15815590,"Ah,",Esqueci-me de mencionar...,3,26,8.666666666666666,87.90983333333331
robust_z,2065740,Uma,Pelo menos isto é verdade.,3,26,8.666666666666666,87.90983333333331
robust_z,10660186,Bom,Boas Noticias Más Noticias,3,26,8.666666666666666,87.90983333333331
robust_z,11243221,Ei!,"Estás a magoá-la, canalha!",3,26,8.666666666666666,87.90983333333331
robust_z,3541500,Ele,"Pediu-me para lhe dizer, e",3,26,8.666666666666666,87.90983333333331
robust_z,7962641,20?,"10 Barras de latinium, 20?",3,26,8.666666666666666,87.90983333333331
robust_z,9768843,Ok.,Eu ligo para o alojamento.,3,26,8.666666666666666,87.90983333333331
robust_z,14548125,É--,As lágrimas de um palhaço.,3,26,8.666666666666666,87.90983333333331
robust_z,13922865,Ok.,Estás a fazê-lo muito bem.,3,26,8.666666666666666,87.90983333333331
robust_z,6760220,Oh.,"Bem, devo discordar de si.",3,26,8.666666666666666,87.90983333333331
robust_z,6380015,Oh.,"Aqui, usam o nome próprio.",3,26,8.666666666666666,87.90983333333331
robust_z,12232367,Oi.,As crianças estão prontas?,3,26,8.666666666666666,87.90983333333331
robust_z,276189,Oi!,Não disparem companheiros!,3,26,8.666666666666666,87.90983333333331
robust_z,11093751,É.,"Pois, pois, pois.",2,17,8.5,85.99874999999997
robust_z,11259035,É!,Vamos lá rapazes!,2,17,8.5,85.99874999999997
robust_z,9667561,Não!,Que desapareçam os nossos poderes.,4,34,8.5,85.99874999999997
robust_z,15254996,É?,Consegues ver-me?,2,17,8.5,85.99874999999997
robust_z,1872159,Isso,Dava-nos uma sensação inquietante.,4,34,8.5,85.99874999999997
robust_z,14406466,Eu,Eu anttes sonhava,2,17,8.5,85.99874999999997
robust_z,2854214,Sim.,Lamento intrometer-me desta forma.,4,34,8.5,85.99874999999997
robust_z,2855564,E?,Eu perguntei-lhe.,2,17,8.5,85.99874999999997
robust_z,10033887,É.,Levanta a cabeça.,2,17,8.5,85.99874999999997
robust_z,8385167,É?,"Eu te adoro, meu.",2,17,8.5,85.99874999999997
robust_z,14448871,Só,E mais uma coisa.,2,17,8.5,85.99874999999997
robust_z,3547274,19,"Jogo de futebol"".",2,17,8.5,85.99874999999997
robust_z,14423801,É!,"Pois, é porreiro!",2,17,8.5,85.99874999999997
robust_z,2072862,É.,Tenho de o fazer.,2,17,8.5,85.99874999999997
robust_z,14956824,É.,Vocês discutiram?,2,17,8.5,85.99874999999997
robust_z,14766616,É.,Olha para aquilo.,2,17,8.5,85.99874999999997
robust_z,12337650,"Hal,",Só precisamos de umas lanternas...,4,34,8.5,85.99874999999997
robust_z,11357541,É?,A grande pintura.,2,17,8.5,85.99874999999997
robust_z,15638329,Lá,Aí o objetivo era,2,17,8.5,85.99874999999997
robust_z,6147783,É.,Que lhe disseste?,2,17,8.5,85.99874999999997
robust_z,12471656,É?,Os Papéis Valachi,2,17,8.5,85.99874999999997
robust_z,924003,2:45.,"3 Menos um quarto, o Bob entra no ""Privé"".",5,42,8.4,84.85209999999998
robust_z,3449117,Srta.,"Sullivan Sullivan, assim que o encerremos,",5,42,8.4,84.85209999999998
robust_z,5311363,Onde?,Onde irei receber este prestigioso prémio?,5,42,8.4,84.85209999999998
robust_z,11766302,Ohh,Estados unidos da américa,3,25,8.333333333333334,84.08766666666665
robust_z,300413,Ei!,Ainda não mudou de curso!,3,25,8.333333333333334,84.08766666666665
robust_z,13411717,Ok.,Tenho o telemóvel ligado.,3,25,8.333333333333334,84.08766666666665
robust_z,567782,Oh!,"Bem, o fato é, esqueça...",3,25,8.333333333333334,84.08766666666665
robust_z,5648152,Vou,Começo por aqui está bem?,3,25,8.333333333333334,84.08766666666665
robust_z,4272117,Vá!,Vi-me á rasca para fugir.,3,25,8.333333333333334,84.08766666666665
robust_z,15274899,Tá?,Tento a seguir ao jantar!,3,25,8.333333333333334,84.08766666666665
robust_z,9770699,Ei!,Não vais acreditar nisto.,3,25,8.333333333333334,84.08766666666665
robust_z,133668,Uma,Só uma coisa me incomoda.,3,25,8.333333333333334,84.08766666666665
robust_z,621428,Seu,O teu pai sempre disse...,3,25,8.333333333333334,84.08766666666665
robust_z,13571044,Ei.,Recuperação de Fugitivos.,3,25,8.333333333333334,84.08766666666665
robust_z,14517551,Tá.,Chama-se Arte Divergente.,3,25,8.333333333333334,84.08766666666665
robust_z,12637542,Ok.,"Muito bem, feche a porta.",3,25,8.333333333333334,84.08766666666665
robust_z,12828297,Lá.,Lavandaria Quality É ali.,3,25,8.333333333333334,84.08766666666665
robust_z,7841213,Ei!,Vamos fazer um intervalo.,3,25,8.333333333333334,84.08766666666665
robust_z,7632200,Oi!,Sejam todos bem-vindos...,3,25,8.333333333333334,84.08766666666665
robust_z,4015271,Fim,Legendas by jose rolando®,3,25,8.333333333333334,84.08766666666665
robust_z,8189683,Hã?,Tem duas saias como essa?,3,25,8.333333333333334,84.08766666666665
robust_z,5828149,Oi.,Não pude deixar de ouvir.,3,25,8.333333333333334,84.08766666666665
robust_z,15632069,Oi.,Olha para ti todo bonito.,3,25,8.333333333333334,84.08766666666665
robust_z,8673221,Eu?,Trabalhou ele num casino.,3,25,8.333333333333334,84.08766666666665
robust_z,620911,Meu,O meu pai sempre disse...,3,25,8.333333333333334,84.08766666666665
robust_z,6940417,Ei.,La cucaracha La cucaracha,3,25,8.333333333333334,84.08766666666665
robust_z,4615436,E o,Só o Gustav saberia isso.,3,25,8.333333333333334,84.08766666666665
robust_z,7882655,Oi.,"Olá, não estamos em casa.",3,25,8.333333333333334,84.08766666666665
robust_z,1848508,Oh!,A Geraldine foi atingida.,3,25,8.333333333333334,84.08766666666665
robust_z,4701069,Ok.,Vocês vão buscar o carro.,3,25,8.333333333333334,84.08766666666665
robust_z,15053321,Vem,Estão a ser anti-sociais.,3,25,8.333333333333334,84.08766666666665
robust_z,14964115,Oh.,Deve ter sido um inferno.,3,25,8.333333333333334,84.08766666666665
robust_z,2289821,Não!,"Wee-cha-shad, ou shad-wee-shad...",4,33,8.25,83.13212499999999
robust_z,14838205,Sim.,"É a Michelle Featherstone, certo?",4,33,8.25,83.13212499999999
robust_z,11895833,Mas?,"Não, definitivamente, não é isso.",4,33,8.25,83.13212499999999
robust_z,120948,Hã?!,Jamais teríamos que usar sapatos.,4,33,8.25,83.13212499999999
robust_z,7839479,Sim.,Cada resultado deve ser distinto.,4,33,8.25,83.13212499999999
robust_z,9766957,Não!,Já estou envergonhada que chegue.,4,33,8.25,83.13212499999999
robust_z,449311,Não.,Só Acontece Quando Danço Contigo.,4,33,8.25,83.13212499999999
robust_z,7859405,Hmm.,Vorpax disse que jamais saberias.,4,33,8.25,83.13212499999999
robust_z,7351545,Sim.,"Vai apanhá-lo, chefe. Levanta-te.",4,33,8.25,83.13212499999999
robust_z,11361646,Não.,Talvez esteja nos aposentos dele?,4,33,8.25,83.13212499999999
robust_z,12338268,Mãe!,Tenho muitos trabalhos de casa...,4,33,8.25,83.13212499999999
robust_z,91329,Sim.,"Chegou o Capitão Vickers, senhor.",4,33,8.25,83.13212499999999
robust_z,9874235,Pago,"Embalsamação, caixão, lápide pago",4,33,8.25,83.13212499999999
robust_z,15462745,E lá!,E andar sobre tapetes de pétalas de rosa.,5,41,8.2,82.55879999999998
robust_z,4097946,É.,Guarda-me lugar.,2,16,8.0,80.26549999999997
robust_z,6493732,Oh.,Algum problema com Goth?,3,24,8.0,80.26549999999997
robust_z,15491986,Ok.,"Muito bem, que se passa?",3,24,8.0,80.26549999999997
robust_z,15316363,Oh!,CASA de CAMPO de MATILDA,3,24,8.0,80.26549999999997
robust_z,3535987,Um,Um homem esperto,2,16,8.0,80.26549999999997
robust_z,4992006,A,Está lá?,1,8,8.0,80.26549999999997
robust_z,7231541,Eu,Ia perguntar-lhe,2,16,8.0,80.26549999999997
robust_z,9608814,0,Mary- 0.,1,8,8.0,80.26549999999997
robust_z,12890037,Olá!,"Quem, pelos demónios, são estes?",4,32,8.0,80.26549999999997
robust_z,13281852,Ok.,Nós fizemo-lo acontecer.,3,24,8.0,80.26549999999997
robust_z,14226288,Oi!,Isto é só uma precaução.,3,24,8.0,80.26549999999997
robust_z,8824589,Não,A Saltykova é uma brasa.,3,24,8.0,80.26549999999997
robust_z,4275671,Ali!,Preciso que encontre um cadáver.,4,32,8.0,80.26549999999997
robust_z,6392974,Sim,Disse isso e muito mais.,3,24,8.0,80.26549999999997
robust_z,10800017,É o,É esse o vosso problema.,3,24,8.0,80.26549999999997
robust_z,12976859,Rei.,Não foi uma jogada regulamentar!,4,32,8.0,80.26549999999997
robust_z,5387516,Yo.,Tenho um pedido a fazer.,3,24,8.0,80.26549999999997
robust_z,11792195,Não,Assusta-te o meu cabelo?,3,24,8.0,80.26549999999997
robust_z,7844506,Ei?,O que estás a perseguir?,3,24,8.0,80.26549999999997
robust_z,7746192,É?,Grande acidente?,2,16,8.0,80.26549999999997
robust_z,3950519,E o,E o Capitão Chunk diz...,3,24,8.0,80.26549999999997
robust_z,14738829,Eu.,Tentando controlar tudo.,3,24,8.0,80.26549999999997
robust_z,7843857,É.,Está codificado.,2,16,8.0,80.26549999999997
robust_z,11576385,Me,Faz-me um favor.,2,16,8.0,80.26549999999997
robust_z,14498729,Ok,Algo menos frio.,2,16,8.0,80.26549999999997
robust_z,1379778,É.,"Sim, sim, sim...",2,16,8.0,80.26549999999997
robust_z,10449500,Leo.,Queres dizer-me o que aconteceu?,4,32,8.0,80.26549999999997
robust_z,12108917,É?,"Sim, porque não?",2,16,8.0,80.26549999999997
robust_z,14499515,Sim.,Estiveste mal na minha ausência?,4,32,8.0,80.26549999999997
robust_z,5365906,1987,Lisa hoberman renovação em 1997:,4,32,8.0,80.26549999999997
robust_z,4499640,Oh!,Vai ser muito divertido.,3,24,8.0,80.26549999999997
robust_z,1621059,E,E o mais,1,8,8.0,80.26549999999997
robust_z,14522838,Viu?,"Pareces-te um pouco comigo, não?",4,32,8.0,80.26549999999997
robust_z,13573261,Fbi.,Federal Bureau of Investigation.,4,32,8.0,80.26549999999997
robust_z,7124103,Não!,"Senhor, faz-me boazinha, para...",4,32,8.0,80.26549999999997
robust_z,2860427,Sim.,"Quem acreditou no incrível, sim.",4,32,8.0,80.26549999999997
robust_z,14692167,Bom.,"Agora, pede-lhe um refrigerante.",4,32,8.0,80.26549999999997
robust_z,5223136,É.,De seres criado.,2,16,8.0,80.26549999999997
robust_z,14652725,Oh,Tem muita graça.,2,16,8.0,80.26549999999997
robust_z,3303216,Ok,Não te esqueças.,2,16,8.0,80.26549999999997
robust_z,6102666,Um,Conheci um homem,2,16,8.0,80.26549999999997
robust_z,13387581,É.,Mostra o cómico.,2,16,8.0,80.26549999999997
robust_z,13475249,É.,"Sim, está certo.",2,16,8.0,80.26549999999997
robust_z,11409634,É.,Isso é patético?,2,16,8.0,80.26549999999997
robust_z,8402692,É.,Precisamos dele.,2,16,8.0,80.26549999999997
robust_z,8359771,Ele,Foi isto que escreveu...,3,24,8.0,80.26549999999997
robust_z,14703436,Ok.,O casaco da imobiliária.,3,24,8.0,80.26549999999997
robust_z,12510545,E?,Bullseye Lights.,2,16,8.0,80.26549999999997
robust_z,3971703,Não.,É um especialista em caligrafia.,4,32,8.0,80.26549999999997
robust_z,582976,Não.,Atingimos algum dos seus homens?,4,32,8.0,80.26549999999997
robust_z,14022949,Isto,"Sonia, ouve, é muito importante.",4,32,8.0,80.26549999999997
robust_z,13609424,Sim.,Disseste que querias fazer isto.,4,32,8.0,80.26549999999997
robust_z,15362319,Sim.,"Disseram-te que te liguei, hoje?",4,32,8.0,80.26549999999997
robust_z,5706643,É?,"Pois, eu também.",2,16,8.0,80.26549999999997
